mean,std,skewness,kurtosis,peak_to_peak,dominant_freq,spectral_centroid,fft_mean,fft_var,top_fft_magnitude_1,top_fft_magnitude_2,top_fft_magnitude_3,top_fft_magnitude_4,top_fft_magnitude_5,file,type
-0.00025734336630735293,0.05319424356033846,-0.009532799648009224,2.800453021309771,1.0363307760000002,93280.74518844341,-0.004297479715029055,111.33627732898704,94592.9232088787,17525.115792563633,17580.120493262457,17580.120493262457,17746.307627971877,17746.307627971877,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.36.27_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00010947270174771063,0.049669329736409,0.012290054920465561,3.7279593277956344,1.004718564,93161.31146221931,-8.787283544202529e-11,103.03236741663956,82716.42713391835,19114.40005337198,19237.458023514646,19237.458023514646,20709.24535192042,20709.24535192042,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.30.21_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005593583896968766,0.05149877494827257,-0.008245907745158902,3.0327066556796733,1.0363307760000002,0.0,-0.001982918985074785,108.81822941473818,88972.74136096571,16457.672477326032,16457.672477326032,16518.91503512342,16518.91503512342,21260.164154756003,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.32.16_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.00011586041262964815,0.0518506825507071,-0.015127503613888106,3.57310329210587,1.0638196560000002,93435.14077610108,2.389858431300059e-10,121.74545704838323,112226.49022353487,20865.08272539801,22045.04219540858,22045.04219540858,24314.964153662062,24314.964153662062,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.31.16_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00011186685799103974,0.05052709299150803,0.0061336823168182545,3.7255002746649852,1.0349563320000001,93426.97194794986,6.02565324164956e-11,104.04945028345699,85716.18727905443,25104.44975823115,27500.733440182466,27500.733440182466,27664.906667708226,27664.906667708226,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.27.48_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005423865962170635,0.052751482061565054,-0.006036920199644648,2.836434956916057,1.047326328,93372.41507736822,-8.565027129461494e-12,112.39322439038783,96988.5178664326,22063.380797233713,22076.34542441007,22076.34542441007,22119.84632994031,22119.84632994031,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.36.54_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00015738674102021576,0.05449546106155068,-1.2569673384975459e-05,3.046339776861495,0.9950974560000001,94064.43700847516,-0.00589978878093231,112.97009907105712,99813.315865691,18036.415414501585,18141.186322693247,18141.186322693247,18684.142689571567,18684.142689571567,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.37.50_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0006273231384629171,0.05231669197428083,-0.0019877342597966357,3.022172375741021,0.953864136,0.0,-2.0882528359268837e-10,110.33801678880634,91451.03364199404,20238.08107825526,20238.08107825526,21787.101248355644,21787.101248355644,23747.34187211599,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.33.41_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00014675480073351096,0.05328081019434998,-0.008531382231282749,2.921897217522795,1.0651941,25841.821443941615,-0.00717970363312718,108.35887219559255,95476.44609894525,18040.882798150287,18059.98411237493,18059.98411237493,19010.28955994002,19010.28955994002,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.31.49_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005176948000636606,0.055029804450404944,-0.0064548249435571305,2.462746116837848,0.9992207879999999,93192.10251203258,-0.000409349831058894,114.35732467839506,101363.35800528852,20973.522139546105,21041.637203793434,21041.637203793434,21580.212271843902,21580.212271843902,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.40.04_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00016051704061201686,0.05094106311526631,-0.0080258501518013,2.8297716405436137,1.019837448,25518.289247379525,-0.0044970669625773625,110.49206313920308,85894.01934901261,14684.744327543329,14827.079311256795,14827.079311256795,15412.619201955893,15412.619201955893,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.34.35_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0003794650913109613,0.051594287793590016,-0.006348344568042108,2.696083050324029,1.004718564,93434.50611205485,-0.0031966081186795454,109.15781114311623,88750.10108064774,17124.09299394719,17154.46655050017,17154.46655050017,19742.08480473151,19742.08480473151,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.35.59_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-6.268983021887362e-05,0.051183535685284165,-0.001633280221195276,3.1897858232287923,0.946991916,93849.92024701032,-2.375403426472755e-10,104.33441773638691,88137.47912704856,24125.13611375902,24193.972981345843,24193.972981345843,24450.793747490152,24450.793747490152,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.28.41_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.00015824075521386963,0.05040228278644309,-0.010177919118215898,3.123744688614276,1.0651941,93432.8991420586,-0.0013090428397554213,106.79955446953356,84473.5381759878,19461.551992703888,19790.492130109556,19790.492130109556,20354.37381911731,20354.37381911731,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.32.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
0.0003440190067770714,0.0560922143052183,-0.003380838487220248,2.4351222130811427,0.992348568,25511.285805482526,-0.0027561005941276243,115.68828615515233,105755.8902712963,20006.34576791365,20276.758472854563,20276.758472854563,20495.961562021646,20495.961562021646,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.38.16_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.0005484291558378407,0.04484264996161348,0.019587445641385464,4.33028784336238,0.9593619120000001,0.0,-0.005966313926604038,96.25630241639861,66918.99334221828,14499.285579874271,14499.285579874271,15444.105449297533,15444.105449297533,20774.871548679996,../Data/NOK_Measurements_zipped/NOK_Measurements/NOK_Measurements/2024.02.15_02.29.55_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,NOK
-0.000856353332500639,0.03409468914327712,0.02654383985543343,2.2155166385529386,0.5868875880000001,0.0,-1.998330766679223e-10,77.64522237463702,47081.03521568958,23332.866784633956,23332.866784633956,26319.853709545587,26319.853709545587,39100.33015116,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.14.46_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0008879597156527195,0.03178783462720944,0.00521347064595777,2.0232876563075113,0.527786496,0.0,2.3781567021009664e-10,72.92256620352254,40695.375296610124,17645.62154763261,17645.62154763261,17970.794359617805,17970.794359617805,40403.025719244,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.11.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0012354114205580414,0.029968324523517987,0.006880085241529363,2.047046484717499,0.5745175920000001,0.0,-0.0006724884022065031,70.03767977347123,36416.37773699918,17145.80648575506,17145.80648575506,17199.323390087044,17199.323390087044,56744.917369072005,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.09.41_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0010903470462278624,0.03360643562997562,0.007302183274083651,2.808578268250785,0.6528609000000001,0.0,-0.004437236711919299,79.36332824746525,44848.12000464597,18056.63395193854,18056.63395193854,18603.63161602357,18603.63161602357,49326.486972452,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.03.13_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0015094365922833637,0.03130101913120472,0.0025089441032055937,1.990786518401662,0.5085442800000001,0.0,-0.0007396346294542752,73.86147588268484,39338.03484786717,14316.808254425183,14316.808254425183,14483.666752013689,14483.666752013689,68850.11241621201,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.00.10_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0008404408464119658,0.03432117410002984,-0.00028626835021719753,2.3977238521766058,0.5676453720000001,0.0,-0.0032550255221850573,80.14413219772102,47249.192946955474,15393.906249667607,15393.906249667607,16600.197084709573,16600.197084709573,38271.240548028,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.05.15_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0011793044354073618,0.0341104358651143,0.002650611670400429,2.1096522644998483,0.629495352,0.0,2.0083725994909092e-12,80.2588594043497,46334.46700794416,19329.167266620552,19329.167266620552,19646.0590383392,19646.0590383392,53427.968793055996,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.03.43_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0012529267140246425,0.0321674432443952,0.013049715170638387,2.0160940482382737,0.530535384,0.0,-0.004270217520632717,74.33457443150694,41581.23857642249,20110.453268413636,20110.453268413636,20213.886775168565,20213.886775168565,56953.23968683199,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.00.40_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0011068103302596614,0.0326556894678954,0.0007413875080974656,2.4372921315752283,0.571768704,0.0,3.686672290371369e-10,76.87364342506085,42481.5280986013,16350.180332345786,16350.180332345786,17010.770156083407,17010.770156083407,50167.474293916,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.05.45_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.000971518817699865,0.03473294630643204,0.003838975028931557,2.5308486862610335,0.6212486880000001,0.0,-0.0024319899493540414,80.90027246253756,48158.64710347641,20935.580779175427,20935.580779175427,21565.29477967244,21565.29477967244,44019.331098368,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.06.46_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0006586875319791762,0.03522472774725179,0.02835829744218178,2.3874396922195755,0.696843108,0.0,-0.003651008731601198,80.47594819854291,49954.49297606392,22891.473481810324,22891.473481810324,23414.4231464001,23414.4231464001,29946.70696090799,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.14.16_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0012276816305130322,0.03064081331120062,0.015395787656879727,2.463390397731815,0.566270928,0.0,4.385176145578599e-10,72.42812950185706,37659.49153143141,16890.521049058385,16890.521049058385,18748.600359343243,18748.600359343243,56014.40709662,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.11.13_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0010904231576421553,0.03426206711221385,0.025304690067871193,2.0361616134371845,0.66660534,0.0,-0.002685345565832325,78.06287678996047,46836.67117407993,22319.419447851804,22319.419447851804,23359.299734255932,23359.299734255932,49117.26060592801,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.13.45_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0015041285316553053,0.032799043601916406,0.016397225106228066,2.1858028435398538,0.5745175920000001,0.0,-0.003350308682692331,74.37137272030186,43504.83530138126,20660.97795664086,20660.97795664086,22039.07284235669,22039.07284235669,68417.103249608,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.13.15_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0017294772395992316,0.036069494115338,0.0003777962340899775,2.8201747671043647,0.667979784,0.0,-6.959818262355631e-11,82.80219346731424,51974.319571601896,18293.12353131204,18293.12353131204,19559.52081589486,19559.52081589486,78026.1421998,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.08.18_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.001195746058304823,0.03319735670615126,0.01788492573554603,1.9427700523586129,0.537407604,0.0,4.0322957565624077e-10,77.60326986942106,44223.38017422438,19348.373623037744,19348.373623037744,19668.293735613275,19668.293735613275,54446.167141180005,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.01.11_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0014391316342840831,0.033535053441760186,0.013425968739468594,2.0349009920631262,0.5827642559999999,0.0,-8.457705273820197e-12,78.08417892169743,44934.78326538846,20825.529982940632,20825.529982940632,22198.215255420204,22198.215255420204,65184.654265524005,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.02.12_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0009513302922114355,0.03155010590244846,0.011137372043970794,1.8871990231524327,0.49754872800000005,0.0,-0.005886445238199897,73.15856375334496,40335.75155820302,14913.918473102556,14913.918473102556,15341.572577586361,15341.572577586361,43625.10183810402,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.10.42_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0008978452547803172,0.0317597100322303,0.010949395271498307,1.8774374443243254,0.586887588,0.0,5.336939295254303e-10,72.63372856545126,40351.56617114142,16999.527232499157,16999.527232499157,17556.100823023648,17556.100823023648,40581.261441724004,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.10.12_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0008899044574434348,0.03368345312668384,0.0006600849331812791,2.3138245900040726,0.5813898120000001,0.0,6.462123621252156e-10,79.05891359310468,45799.14042908366,17714.505725682004,17714.505725682004,18172.092983550516,18172.092983550516,40796.537003120015,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.04.13_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0010317845021823595,0.03560322641727157,-0.003999882525627834,2.4952899613486332,0.658358676,0.0,-0.007231154300712401,84.33516245622972,49766.89206143284,20138.080718135974,20138.080718135974,21426.43824400698,21426.43824400698,46259.404003972006,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.08.48_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0014561455958229824,0.03310089699574546,0.017154954196478705,2.006717710171615,0.5745175920000001,0.0,-1.1356538205089837e-10,77.61180024179669,43828.53912677528,17197.32490618661,17197.32490618661,17904.614578403594,17904.614578403594,66125.55914506,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.01.41_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0014673077138538174,0.03381156013445658,0.0011874292905820199,2.0952529344718327,0.6721031160000001,0.0,-0.0034195614794625007,78.70921766178031,46053.6110520723,20951.208721206905,20951.208721206905,21751.088337126464,21751.088337126464,66934.43129441199,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.02.42_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0009948452914165238,0.03614745632902592,0.015931099032257194,2.5973567455107514,0.6418653480000001,0.0,-0.0007720799753669113,83.15001466870225,52632.3250424483,20412.46184790603,20412.46184790603,20708.370035452415,20708.370035452415,45302.862963028005,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.07.47_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.00101145820041515,0.033575303050857784,0.009594566373750515,2.412545231832933,0.5676453720000001,0.0,-0.00415964962257402,79.1519754155902,45038.81778287118,15853.860153966823,15853.860153966823,15946.762388696556,15946.762388696556,45990.07180841601,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.04.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.001204627643601827,0.03421935574321797,-0.004072545297792984,2.5825287783111017,0.619874244,0.0,1.0843058895658679e-10,80.44356680142644,46733.31818428079,17053.033796691136,17053.033796691136,17379.41782242178,17379.41782242178,54666.28314489199,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.07.16_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0012439867018265113,0.03240008986973307,0.027631655386387354,1.99741793399581,0.547028712,0.0,-1.4652365151558917e-10,74.52203283278921,42344.18508116845,21589.492380345437,21589.492380345437,22982.742582324212,22982.742582324212,56675.896052692,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.12.44_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.001500808351949045,0.03219750712212007,0.01256645597298085,1.9588022929128401,0.559398708,0.0,2.8773150260669386e-10,74.00246799454993,41802.58774839363,19964.816494679657,19964.816494679657,20916.99683866263,20916.99683866263,68297.68938959201,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.12.14_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
-0.0009072197393541724,0.033541487009718214,-0.01137843578670389,2.48856304043525,0.608878692,0.0,-9.027059542716017e-10,78.58683035765095,45076.44855339599,14944.495754555099,14944.495754555099,15043.955095960462,15043.955095960462,41299.419535024004,../Data/OK_Measurements_zipped/OK_Measurements/2024.02.14_22.06.15_Grinding/raw/Sampling2000KHz_AEKi-0.parquet,OK
